,frame,cell number,voltage,resistance,current,power,temperature_1,temperature_2
2348,336,cell_4,3.2960000000000003,0.322,9.34,187.3604,28.1,29.400000000000002
2349,336,cell_5,3.366,0.327,9.34,187.3604,28.1,29.400000000000002
2350,336,cell_6,3.349,0.327,9.34,187.3604,28.1,29.400000000000002
2351,336,cell_average,3.3433333333333333,0.3245,9.34,187.3604,28.1,29.400000000000002
2352,337,cell_1,3.368,0.324,9.885,198.29309999999998,28.1,29.400000000000002
2353,337,cell_2,3.412,0.325,9.885,198.29309999999998,28.1,29.400000000000002
2354,337,cell_3,3.269,0.322,9.885,198.29309999999998,28.1,29.400000000000002
2355,337,cell_4,3.2960000000000003,0.322,9.885,198.29309999999998,28.1,29.400000000000002
2356,337,cell_5,3.366,0.327,9.885,198.29309999999998,28.1,29.400000000000002
2357,337,cell_6,3.349,0.327,9.885,198.29309999999998,28.1,29.400000000000002
2358,337,cell_average,3.3433333333333333,0.3245,9.885,198.29309999999998,28.1,29.400000000000002
2359,338,cell_1,3.368,0.324,8.795,176.24300499999998,28.1,29.400000000000002
2360,338,cell_2,3.412,0.325,8.795,176.24300499999998,28.1,29.400000000000002
2361,338,cell_3,3.269,0.322,8.795,176.24300499999998,28.1,29.400000000000002
2362,338,cell_4,3.302,0.322,8.795,176.24300499999998,28.1,29.400000000000002
2363,338,cell_5,3.337,0.327,8.795,176.24300499999998,28.1,29.400000000000002
2364,338,cell_6,3.351,0.327,8.795,176.24300499999998,28.1,29.400000000000002
2365,338,cell_average,3.339833333333333,0.3245,8.795,176.24300499999998,28.1,29.400000000000002
2366,339,cell_1,3.368,0.324,9.963000000000001,200.79430200000002,28.1,29.5
2367,339,cell_2,3.43,0.325,9.963000000000001,200.79430200000002,28.1,29.5
2368,339,cell_3,3.3770000000000002,0.322,9.963000000000001,200.79430200000002,28.1,29.5
2369,339,cell_4,3.291,0.322,9.963000000000001,200.79430200000002,28.1,29.5
2370,339,cell_5,3.337,0.327,9.963000000000001,200.79430200000002,28.1,29.5
2371,339,cell_6,3.351,0.327,9.963000000000001,200.79430200000002,28.1,29.5
2372,339,cell_average,3.359,0.3245,9.963000000000001,200.79430200000002,28.1,29.5
2373,340,cell_1,3.354,0.324,10.664,213.749216,28.200000000000003,29.5
2374,340,cell_2,3.365,0.325,10.664,213.749216,28.200000000000003,29.5
2375,340,cell_3,3.361,0.322,10.664,213.749216,28.200000000000003,29.5
2376,340,cell_4,3.201,0.322,10.664,213.749216,28.200000000000003,29.5
2377,340,cell_5,3.358,0.327,10.664,213.749216,28.200000000000003,29.5
2378,340,cell_6,3.4050000000000002,0.327,10.664,213.749216,28.200000000000003,29.5
2379,340,cell_average,3.340666666666667,0.3245,10.664,213.749216,28.200000000000003,29.5
2380,341,cell_1,3.354,0.324,10.664,213.86652000000004,28.200000000000003,29.5
2381,341,cell_2,3.376,0.325,10.664,213.86652000000004,28.200000000000003,29.5
2382,341,cell_3,3.361,0.322,10.664,213.86652000000004,28.200000000000003,29.5
2383,341,cell_4,3.201,0.322,10.664,213.86652000000004,28.200000000000003,29.5
2384,341,cell_5,3.358,0.327,10.664,213.86652000000004,28.200000000000003,29.5
2385,341,cell_6,3.4050000000000002,0.327,10.664,213.86652000000004,28.200000000000003,29.5
2386,341,cell_average,3.3425000000000007,0.3245,10.664,213.86652000000004,28.200000000000003,29.5
2387,342,cell_1,3.313,0.324,10.041,201.14131200000006,28.200000000000003,29.5
2388,342,cell_2,3.407,0.325,10.041,201.14131200000006,28.200000000000003,29.5
2389,342,cell_3,3.3770000000000002,0.322,10.041,201.14131200000006,28.200000000000003,29.5
2390,342,cell_4,3.176,0.322,10.041,201.14131200000006,28.200000000000003,29.5
2391,342,cell_5,3.378,0.327,10.041,201.14131200000006,28.200000000000003,29.5
2392,342,cell_6,3.3810000000000002,0.327,10.041,201.14131200000006,28.200000000000003,29.5
2393,342,cell_average,3.338666666666667,0.3245,10.041,201.14131200000006,28.200000000000003,29.5
2394,343,cell_1,3.313,0.324,9.185,183.66326000000004,28.200000000000003,29.6
2395,343,cell_2,3.371,0.325,9.185,183.66326000000004,28.200000000000003,29.6
2396,343,cell_3,3.3770000000000002,0.322,9.185,183.66326000000004,28.200000000000003,29.6
2397,343,cell_4,3.176,0.322,9.185,183.66326000000004,28.200000000000003,29.6
2398,343,cell_5,3.378,0.327,9.185,183.66326000000004,28.200000000000003,29.6
2399,343,cell_6,3.3810000000000002,0.327,9.185,183.66326000000004,28.200000000000003,29.6
2400,343,cell_average,3.332666666666667,0.3245,9.185,183.66326000000004,28.200000000000003,29.6
2401,344,cell_1,3.4090000000000003,0.324,10.586,212.03758000000002,28.200000000000003,29.6
2402,344,cell_2,3.372,0.325,10.586,212.03758000000002,28.200000000000003,29.6
2403,344,cell_3,3.349,0.322,10.586,212.03758000000002,28.200000000000003,29.6
2404,344,cell_4,3.185,0.322,10.586,212.03758000000002,28.200000000000003,29.6
2405,344,cell_5,3.362,0.327,10.586,212.03758000000002,28.200000000000003,29.6
2406,344,cell_6,3.353,0.327,10.586,212.03758000000002,28.200000000000003,29.6
2407,344,cell_average,3.3383333333333334,0.3245,10.586,212.03758000000002,28.200000000000003,29.6
2408,345,cell_1,3.4090000000000003,0.324,9.574,191.81509000000003,28.3,29.6
2409,345,cell_2,3.353,0.325,9.574,191.81509000000003,28.3,29.6
2410,345,cell_3,3.2600000000000002,0.322,9.574,191.81509000000003,28.3,29.6
2411,345,cell_4,3.298,0.322,9.574,191.81509000000003,28.3,29.6
2412,345,cell_5,3.362,0.327,9.574,191.81509000000003,28.3,29.6
2413,345,cell_6,3.353,0.327,9.574,191.81509000000003,28.3,29.6
2414,345,cell_average,3.3391666666666673,0.3245,9.574,191.81509000000003,28.3,29.6
2415,346,cell_1,3.355,0.324,9.73,196.46816,28.3,29.700000000000003
2416,346,cell_2,3.41,0.325,9.73,196.46816,28.3,29.700000000000003
2417,346,cell_3,3.4050000000000002,0.322,9.73,196.46816,28.3,29.700000000000003
2418,346,cell_4,3.241,0.322,9.73,196.46816,28.3,29.700000000000003
2419,346,cell_5,3.388,0.327,9.73,196.46816,28.3,29.700000000000003
2420,346,cell_6,3.3930000000000002,0.327,9.73,196.46816,28.3,29.700000000000003
2421,346,cell_average,3.3653333333333335,0.3245,9.73,196.46816,28.3,29.700000000000003
2422,347,cell_1,3.373,0.324,9.73,195.76760000000002,28.3,29.700000000000003
2423,347,cell_2,3.383,0.325,9.73,195.76760000000002,28.3,29.700000000000003
2424,347,cell_3,3.366,0.322,9.73,195.76760000000002,28.3,29.700000000000003
2425,347,cell_4,3.209,0.322,9.73,195.76760000000002,28.3,29.700000000000003
2426,347,cell_5,3.396,0.327,9.73,195.76760000000002,28.3,29.700000000000003
2427,347,cell_6,3.3930000000000002,0.327,9.73,195.76760000000002,28.3,29.700000000000003
2428,347,cell_average,3.3533333333333335,0.3245,9.73,195.76760000000002,28.3,29.700000000000003
2429,348,cell_1,3.373,0.324,9.185,185.37167,28.3,29.700000000000003
2430,348,cell_2,3.383,0.325,9.185,185.37167,28.3,29.700000000000003
2431,348,cell_3,3.366,0.322,9.185,185.37167,28.3,29.700000000000003
2432,348,cell_4,3.209,0.322,9.185,185.37167,28.3,29.700000000000003
2433,348,cell_5,3.424,0.327,9.185,185.37167,28.3,29.700000000000003
2434,348,cell_6,3.427,0.327,9.185,185.37167,28.3,29.700000000000003
2435,348,cell_average,3.3636666666666666,0.3245,9.185,185.37167,28.3,29.700000000000003
2436,349,cell_1,3.373,0.324,9.029,182.223278,28.400000000000002,29.8
2437,349,cell_2,3.383,0.325,9.029,182.223278,28.400000000000002,29.8
2438,349,cell_3,3.366,0.322,9.029,182.223278,28.400000000000002,29.8
2439,349,cell_4,3.209,0.322,9.029,182.223278,28.400000000000002,29.8
2440,349,cell_5,3.424,0.327,9.029,182.223278,28.400000000000002,29.8
2441,349,cell_6,3.427,0.327,9.029,182.223278,28.400000000000002,29.8
2442,349,cell_average,3.3636666666666666,0.3245,9.029,182.223278,28.400000000000002,29.8
2443,350,cell_1,3.379,0.324,7.939,161.026737,28.400000000000002,29.8
2444,350,cell_2,3.386,0.325,7.939,161.026737,28.400000000000002,29.8
2445,350,cell_3,3.4090000000000003,0.322,7.939,161.026737,28.400000000000002,29.8
2446,350,cell_4,3.289,0.322,7.939,161.026737,28.400000000000002,29.8
2447,350,cell_5,3.3930000000000002,0.327,7.939,161.026737,28.400000000000002,29.8
2448,350,cell_6,3.427,0.327,7.939,161.026737,28.400000000000002,29.8
2449,350,cell_average,3.3805,0.3245,7.939,161.026737,28.400000000000002,29.8
2450,351,cell_1,3.379,0.324,7.55,153.13665,28.400000000000002,29.8
2451,351,cell_2,3.386,0.325,7.55,153.13665,28.400000000000002,29.8
2452,351,cell_3,3.4090000000000003,0.322,7.55,153.13665,28.400000000000002,29.8
2453,351,cell_4,3.289,0.322,7.55,153.13665,28.400000000000002,29.8
2454,351,cell_5,3.3930000000000002,0.327,7.55,153.13665,28.400000000000002,29.8
2455,351,cell_6,3.427,0.327,7.55,153.13665,28.400000000000002,29.8
2456,351,cell_average,3.3805,0.3245,7.55,153.13665,28.400000000000002,29.8
2457,352,cell_1,3.379,0.324,10.352,210.466512,28.400000000000002,29.900000000000002
2458,352,cell_2,3.386,0.325,10.352,210.466512,28.400000000000002,29.900000000000002
2459,352,cell_3,3.4090000000000003,0.322,10.352,210.466512,28.400000000000002,29.900000000000002
2460,352,cell_4,3.289,0.322,10.352,210.466512,28.400000000000002,29.900000000000002
2461,352,cell_5,3.4330000000000003,0.327,10.352,210.466512,28.400000000000002,29.900000000000002
2462,352,cell_6,3.435,0.327,10.352,210.466512,28.400000000000002,29.900000000000002
2463,352,cell_average,3.3885,0.3245,10.352,210.466512,28.400000000000002,29.900000000000002
2464,353,cell_1,3.379,0.324,10.352,210.466512,28.400000000000002,29.900000000000002
2465,353,cell_2,3.386,0.325,10.352,210.466512,28.400000000000002,29.900000000000002
2466,353,cell_3,3.4090000000000003,0.322,10.352,210.466512,28.400000000000002,29.900000000000002
2467,353,cell_4,3.289,0.322,10.352,210.466512,28.400000000000002,29.900000000000002
2468,353,cell_5,3.4330000000000003,0.327,10.352,210.466512,28.400000000000002,29.900000000000002
2469,353,cell_6,3.435,0.327,10.352,210.466512,28.400000000000002,29.900000000000002
2470,353,cell_average,3.3885,0.3245,10.352,210.466512,28.400000000000002,29.900000000000002
2471,354,cell_1,3.4370000000000003,0.324,7.005,143.931735,28.400000000000002,29.900000000000002
2472,354,cell_2,3.447,0.325,7.005,143.931735,28.400000000000002,29.900000000000002
2473,354,cell_3,3.4450000000000003,0.322,7.005,143.931735,28.400000000000002,29.900000000000002
2474,354,cell_4,3.353,0.322,7.005,143.931735,28.400000000000002,29.900000000000002
2475,354,cell_5,3.43,0.327,7.005,143.931735,28.400000000000002,29.900000000000002
2476,354,cell_6,3.435,0.327,7.005,143.931735,28.400000000000002,29.900000000000002
2477,354,cell_average,3.4245,0.3245,7.005,143.931735,28.400000000000002,29.900000000000002
2478,355,cell_1,3.4370000000000003,0.324,7.005,143.931735,28.5,29.900000000000002
2479,355,cell_2,3.447,0.325,7.005,143.931735,28.5,29.900000000000002
2480,355,cell_3,3.4450000000000003,0.322,7.005,143.931735,28.5,29.900000000000002
2481,355,cell_4,3.353,0.322,7.005,143.931735,28.5,29.900000000000002
2482,355,cell_5,3.43,0.327,7.005,143.931735,28.5,29.900000000000002
2483,355,cell_6,3.435,0.327,7.005,143.931735,28.5,29.900000000000002
2484,355,cell_average,3.4245,0.3245,7.005,143.931735,28.5,29.900000000000002
2485,356,cell_1,3.4370000000000003,0.324,6.694,137.77590800000002,28.5,30.0
2486,356,cell_2,3.447,0.325,6.694,137.77590800000002,28.5,30.0
2487,356,cell_3,3.4450000000000003,0.322,6.694,137.77590800000002,28.5,30.0
2488,356,cell_4,3.353,0.322,6.694,137.77590800000002,28.5,30.0
2489,356,cell_5,3.45,0.327,6.694,137.77590800000002,28.5,30.0
2490,356,cell_6,3.45,0.327,6.694,137.77590800000002,28.5,30.0
2491,356,cell_average,3.4303333333333335,0.3245,6.694,137.77590800000002,28.5,30.0
2492,357,cell_1,3.4370000000000003,0.324,6.772,139.381304,28.5,30.0
2493,357,cell_2,3.447,0.325,6.772,139.381304,28.5,30.0
2494,357,cell_3,3.4450000000000003,0.322,6.772,139.381304,28.5,30.0
2495,357,cell_4,3.353,0.322,6.772,139.381304,28.5,30.0
2496,357,cell_5,3.45,0.327,6.772,139.381304,28.5,30.0
2497,357,cell_6,3.45,0.327,6.772,139.381304,28.5,30.0
2498,357,cell_average,3.4303333333333335,0.3245,6.772,139.381304,28.5,30.0
2499,358,cell_1,3.438,0.324,7.083,145.796472,28.5,30.0
2500,358,cell_2,3.451,0.325,7.083,145.796472,28.5,30.0
2501,358,cell_3,3.447,0.322,7.083,145.796472,28.5,30.0
2502,358,cell_4,3.361,0.322,7.083,145.796472,28.5,30.0
2503,358,cell_5,3.4370000000000003,0.327,7.083,145.796472,28.5,30.0
2504,358,cell_6,3.45,0.327,7.083,145.796472,28.5,30.0
2505,358,cell_average,3.4306666666666668,0.3245,7.083,145.796472,28.5,30.0
2506,359,cell_1,3.438,0.324,7.083,145.796472,28.5,30.0
2507,359,cell_2,3.451,0.325,7.083,145.796472,28.5,30.0
2508,359,cell_3,3.447,0.322,7.083,145.796472,28.5,30.0
2509,359,cell_4,3.361,0.322,7.083,145.796472,28.5,30.0
2510,359,cell_5,3.4370000000000003,0.327,7.083,145.796472,28.5,30.0
2511,359,cell_6,3.45,0.327,7.083,145.796472,28.5,30.0
2512,359,cell_average,3.4306666666666668,0.3245,7.083,145.796472,28.5,30.0
2513,360,cell_1,3.438,0.324,6.849,137.58271200000001,28.6,30.0
2514,360,cell_2,3.317,0.325,6.849,137.58271200000001,28.6,30.0
2515,360,cell_3,3.388,0.322,6.849,137.58271200000001,28.6,30.0
2516,360,cell_4,3.2520000000000002,0.322,6.849,137.58271200000001,28.6,30.0
2517,360,cell_5,3.355,0.327,6.849,137.58271200000001,28.6,30.0
2518,360,cell_6,3.338,0.327,6.849,137.58271200000001,28.6,30.0
2519,360,cell_average,3.3480000000000003,0.3245,6.849,137.58271200000001,28.6,30.0
2520,361,cell_1,3.438,0.324,9.107,182.941416,28.6,30.0
2521,361,cell_2,3.317,0.325,9.107,182.941416,28.6,30.0
2522,361,cell_3,3.388,0.322,9.107,182.941416,28.6,30.0
2523,361,cell_4,3.2520000000000002,0.322,9.107,182.941416,28.6,30.0
2524,361,cell_5,3.355,0.327,9.107,182.941416,28.6,30.0
2525,361,cell_6,3.338,0.327,9.107,182.941416,28.6,30.0
2526,361,cell_average,3.3480000000000003,0.3245,9.107,182.941416,28.6,30.0
2527,362,cell_1,3.424,0.324,8.173,164.318165,28.6,30.1
2528,362,cell_2,3.348,0.325,8.173,164.318165,28.6,30.1
2529,362,cell_3,3.388,0.322,8.173,164.318165,28.6,30.1
2530,362,cell_4,3.2520000000000002,0.322,8.173,164.318165,28.6,30.1
2531,362,cell_5,3.355,0.327,8.173,164.318165,28.6,30.1
2532,362,cell_6,3.338,0.327,8.173,164.318165,28.6,30.1
2533,362,cell_average,3.3508333333333336,0.3245,8.173,164.318165,28.6,30.1
2534,363,cell_1,3.424,0.324,9.963000000000001,200.30611500000003,28.6,30.1
2535,363,cell_2,3.348,0.325,9.963000000000001,200.30611500000003,28.6,30.1
2536,363,cell_3,3.388,0.322,9.963000000000001,200.30611500000003,28.6,30.1
2537,363,cell_4,3.2520000000000002,0.322,9.963000000000001,200.30611500000003,28.6,30.1
2538,363,cell_5,3.355,0.327,9.963000000000001,200.30611500000003,28.6,30.1
2539,363,cell_6,3.338,0.327,9.963000000000001,200.30611500000003,28.6,30.1
2540,363,cell_average,3.3508333333333336,0.3245,9.963000000000001,200.30611500000003,28.6,30.1
2541,364,cell_1,3.424,0.324,9.262,188.166792,28.700000000000003,30.200000000000003
2542,364,cell_2,3.424,0.325,9.262,188.166792,28.700000000000003,30.200000000000003
2543,364,cell_3,3.376,0.322,9.262,188.166792,28.700000000000003,30.200000000000003
2544,364,cell_4,3.325,0.322,9.262,188.166792,28.700000000000003,30.200000000000003
2545,364,cell_5,3.3890000000000002,0.327,9.262,188.166792,28.700000000000003,30.200000000000003
2546,364,cell_6,3.378,0.327,9.262,188.166792,28.700000000000003,30.200000000000003
2547,364,cell_average,3.3859999999999997,0.3245,9.262,188.166792,28.700000000000003,30.200000000000003
2548,365,cell_1,3.424,0.324,9.262,188.166792,28.700000000000003,30.200000000000003
2549,365,cell_2,3.424,0.325,9.262,188.166792,28.700000000000003,30.200000000000003
2550,365,cell_3,3.376,0.322,9.262,188.166792,28.700000000000003,30.200000000000003
2551,365,cell_4,3.325,0.322,9.262,188.166792,28.700000000000003,30.200000000000003
2552,365,cell_5,3.3890000000000002,0.327,9.262,188.166792,28.700000000000003,30.200000000000003
2553,365,cell_6,3.378,0.327,9.262,188.166792,28.700000000000003,30.200000000000003
2554,365,cell_average,3.3859999999999997,0.3245,9.262,188.166792,28.700000000000003,30.200000000000003
2555,366,cell_1,3.37,0.324,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2556,366,cell_2,3.428,0.325,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2557,366,cell_3,3.376,0.322,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2558,366,cell_4,3.325,0.322,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2559,366,cell_5,3.3890000000000002,0.327,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2560,366,cell_6,3.378,0.327,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2561,366,cell_average,3.3776666666666664,0.3245,9.185,186.14320999999998,28.700000000000003,30.200000000000003
2562,367,cell_1,3.37,0.324,8.173,165.634018,28.700000000000003,30.200000000000003
2563,367,cell_2,3.428,0.325,8.173,165.634018,28.700000000000003,30.200000000000003
2564,367,cell_3,3.376,0.322,8.173,165.634018,28.700000000000003,30.200000000000003
2565,367,cell_4,3.325,0.322,8.173,165.634018,28.700000000000003,30.200000000000003
2566,367,cell_5,3.3890000000000002,0.327,8.173,165.634018,28.700000000000003,30.200000000000003
2567,367,cell_6,3.378,0.327,8.173,165.634018,28.700000000000003,30.200000000000003
2568,367,cell_average,3.3776666666666664,0.3245,8.173,165.634018,28.700000000000003,30.200000000000003
2569,368,cell_1,3.37,0.324,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2570,368,cell_2,3.446,0.325,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2571,368,cell_3,3.4410000000000003,0.322,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2572,368,cell_4,3.2800000000000002,0.322,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2573,368,cell_5,3.439,0.327,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2574,368,cell_6,3.443,0.327,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2575,368,cell_average,3.4031666666666673,0.3245,7.316,149.38540400000002,28.700000000000003,30.200000000000003
2576,369,cell_1,3.37,0.324,7.861,160.51375900000002,28.8,30.3
2577,369,cell_2,3.446,0.325,7.861,160.51375900000002,28.8,30.3
2578,369,cell_3,3.4410000000000003,0.322,7.861,160.51375900000002,28.8,30.3
2579,369,cell_4,3.2800000000000002,0.322,7.861,160.51375900000002,28.8,30.3
2580,369,cell_5,3.439,0.327,7.861,160.51375900000002,28.8,30.3
2581,369,cell_6,3.443,0.327,7.861,160.51375900000002,28.8,30.3
2582,369,cell_average,3.4031666666666673,0.3245,7.861,160.51375900000002,28.8,30.3
2583,370,cell_1,3.4410000000000003,0.324,7.861,161.551411,28.8,30.3
2584,370,cell_2,3.444,0.325,7.861,161.551411,28.8,30.3
2585,370,cell_3,3.443,0.322,7.861,161.551411,28.8,30.3
2586,370,cell_4,3.35,0.322,7.861,161.551411,28.8,30.3
2587,370,cell_5,3.43,0.327,7.861,161.551411,28.8,30.3
2588,370,cell_6,3.443,0.327,7.861,161.551411,28.8,30.3
2589,370,cell_average,3.425166666666667,0.3245,7.861,161.551411,28.8,30.3
2590,371,cell_1,3.446,0.324,7.083,145.782306,28.8,30.3
2591,371,cell_2,3.45,0.325,7.083,145.782306,28.8,30.3
2592,371,cell_3,3.446,0.322,7.083,145.782306,28.8,30.3
2593,371,cell_4,3.362,0.322,7.083,145.782306,28.8,30.3
2594,371,cell_5,3.44,0.327,7.083,145.782306,28.8,30.3
2595,371,cell_6,3.438,0.327,7.083,145.782306,28.8,30.3
2596,371,cell_average,3.4303333333333335,0.3245,7.083,145.782306,28.8,30.3
2597,372,cell_1,3.446,0.324,7.083,145.89563400000003,28.8,30.3
2598,372,cell_2,3.45,0.325,7.083,145.89563400000003,28.8,30.3
2599,372,cell_3,3.454,0.322,7.083,145.89563400000003,28.8,30.3
2600,372,cell_4,3.37,0.322,7.083,145.89563400000003,28.8,30.3
2601,372,cell_5,3.44,0.327,7.083,145.89563400000003,28.8,30.3
2602,372,cell_6,3.438,0.327,7.083,145.89563400000003,28.8,30.3
2603,372,cell_average,3.4330000000000003,0.3245,7.083,145.89563400000003,28.8,30.3
2604,373,cell_1,3.426,0.324,6.9270000000000005,141.38007000000002,28.8,30.400000000000002
2605,373,cell_2,3.4010000000000002,0.325,6.9270000000000005,141.38007000000002,28.8,30.400000000000002
