,frame,cell number,voltage,resistance,current,power
466,67,cell_5,3.472,0.321,9.652000000000001,199.04354400000003
467,67,cell_6,3.458,0.322,9.652000000000001,199.04354400000003
468,67,cell_average,3.437,0.3185,9.652000000000001,199.04354400000003
469,68,cell_1,3.525,0.318,6.772,139.652184
470,68,cell_2,3.446,0.317,6.772,139.652184
471,68,cell_3,3.456,0.314,6.772,139.652184
472,68,cell_4,3.265,0.319,6.772,139.652184
473,68,cell_5,3.472,0.321,6.772,139.652184
474,68,cell_6,3.458,0.322,6.772,139.652184
475,68,cell_average,3.437,0.3185,6.772,139.652184
476,69,cell_1,3.5340000000000003,0.318,7.55,158.08945
477,69,cell_2,3.557,0.317,7.55,158.08945
478,69,cell_3,3.547,0.314,7.55,158.08945
479,69,cell_4,3.2880000000000003,0.319,7.55,158.08945
480,69,cell_5,3.499,0.321,7.55,158.08945
481,69,cell_6,3.5140000000000002,0.322,7.55,158.08945
482,69,cell_average,3.4898333333333333,0.3185,7.55,158.08945
483,70,cell_1,3.5340000000000003,0.318,7.939,166.234721
484,70,cell_2,3.557,0.317,7.939,166.234721
485,70,cell_3,3.547,0.314,7.939,166.234721
486,70,cell_4,3.2880000000000003,0.319,7.939,166.234721
487,70,cell_5,3.499,0.321,7.939,166.234721
488,70,cell_6,3.5140000000000002,0.322,7.939,166.234721
489,70,cell_average,3.4898333333333333,0.3185,7.939,166.234721
490,71,cell_1,3.548,0.318,9.185,192.967665
491,71,cell_2,3.5580000000000003,0.317,9.185,192.967665
492,71,cell_3,3.561,0.314,9.185,192.967665
493,71,cell_4,3.392,0.319,9.185,192.967665
494,71,cell_5,3.438,0.321,9.185,192.967665
495,71,cell_6,3.512,0.322,9.185,192.967665
496,71,cell_average,3.5015,0.3185,9.185,192.967665
497,72,cell_1,3.548,0.318,9.73,204.41757
498,72,cell_2,3.5580000000000003,0.317,9.73,204.41757
499,72,cell_3,3.561,0.314,9.73,204.41757
500,72,cell_4,3.392,0.319,9.73,204.41757
501,72,cell_5,3.438,0.321,9.73,204.41757
502,72,cell_6,3.512,0.322,9.73,204.41757
503,72,cell_average,3.5015,0.3185,9.73,204.41757
504,73,cell_1,3.545,0.318,8.251,173.35350999999997
505,73,cell_2,3.571,0.317,8.251,173.35350999999997
506,73,cell_3,3.571,0.314,8.251,173.35350999999997
507,73,cell_4,3.422,0.319,8.251,173.35350999999997
508,73,cell_5,3.474,0.321,8.251,173.35350999999997
509,73,cell_6,3.427,0.322,8.251,173.35350999999997
510,73,cell_average,3.5016666666666665,0.3185,8.251,173.35350999999997
511,74,cell_1,3.545,0.318,10.119,212.60018999999997
512,74,cell_2,3.571,0.317,10.119,212.60018999999997
513,74,cell_3,3.571,0.314,10.119,212.60018999999997
514,74,cell_4,3.422,0.319,10.119,212.60018999999997
515,74,cell_5,3.474,0.321,10.119,212.60018999999997
516,74,cell_6,3.427,0.322,10.119,212.60018999999997
517,74,cell_average,3.5016666666666665,0.3185,10.119,212.60018999999997
518,75,cell_1,3.559,0.318,9.418000000000001,199.00234
519,75,cell_2,3.564,0.317,9.418000000000001,199.00234
520,75,cell_3,3.563,0.314,9.418000000000001,199.00234
521,75,cell_4,3.422,0.319,9.418000000000001,199.00234
522,75,cell_5,3.505,0.321,9.418000000000001,199.00234
523,75,cell_6,3.517,0.322,9.418000000000001,199.00234
524,75,cell_average,3.5216666666666665,0.3185,9.418000000000001,199.00234
525,76,cell_1,3.559,0.318,8.951,189.13463000000002
526,76,cell_2,3.564,0.317,8.951,189.13463000000002
527,76,cell_3,3.563,0.314,8.951,189.13463000000002
528,76,cell_4,3.422,0.319,8.951,189.13463000000002
529,76,cell_5,3.505,0.321,8.951,189.13463000000002
530,76,cell_6,3.517,0.322,8.951,189.13463000000002
531,76,cell_average,3.5216666666666665,0.3185,8.951,189.13463000000002
532,77,cell_1,3.559,0.318,7.316,154.338336
533,77,cell_2,3.5620000000000003,0.317,7.316,154.338336
534,77,cell_3,3.563,0.314,7.316,154.338336
535,77,cell_4,3.4090000000000003,0.319,7.316,154.338336
536,77,cell_5,3.495,0.321,7.316,154.338336
537,77,cell_6,3.508,0.322,7.316,154.338336
538,77,cell_average,3.516,0.3185,7.316,154.338336
539,78,cell_1,3.559,0.318,7.316,154.338336
540,78,cell_2,3.5620000000000003,0.317,7.316,154.338336
541,78,cell_3,3.563,0.314,7.316,154.338336
542,78,cell_4,3.4090000000000003,0.319,7.316,154.338336
543,78,cell_5,3.495,0.321,7.316,154.338336
544,78,cell_6,3.508,0.322,7.316,154.338336
545,78,cell_average,3.516,0.3185,7.316,154.338336
546,79,cell_1,3.477,0.318,7.706,160.916692
547,79,cell_2,3.43,0.317,7.706,160.916692
548,79,cell_3,3.563,0.314,7.706,160.916692
549,79,cell_4,3.4090000000000003,0.319,7.706,160.916692
550,79,cell_5,3.495,0.321,7.706,160.916692
551,79,cell_6,3.508,0.322,7.706,160.916692
552,79,cell_average,3.4803333333333337,0.3185,7.706,160.916692
553,80,cell_1,3.477,0.318,6.772,141.41290400000003
554,80,cell_2,3.43,0.317,6.772,141.41290400000003
555,80,cell_3,3.563,0.314,6.772,141.41290400000003
556,80,cell_4,3.4090000000000003,0.319,6.772,141.41290400000003
557,80,cell_5,3.495,0.321,6.772,141.41290400000003
558,80,cell_6,3.508,0.322,6.772,141.41290400000003
559,80,cell_average,3.4803333333333337,0.3185,6.772,141.41290400000003
560,81,cell_1,3.477,0.318,8.095,169.94643000000002
561,81,cell_2,3.5500000000000003,0.317,8.095,169.94643000000002
562,81,cell_3,3.567,0.314,8.095,169.94643000000002
563,81,cell_4,3.407,0.319,8.095,169.94643000000002
564,81,cell_5,3.488,0.321,8.095,169.94643000000002
565,81,cell_6,3.505,0.322,8.095,169.94643000000002
566,81,cell_average,3.499,0.3185,8.095,169.94643000000002
567,82,cell_1,3.477,0.318,7.316,153.592104
568,82,cell_2,3.5500000000000003,0.317,7.316,153.592104
569,82,cell_3,3.567,0.314,7.316,153.592104
570,82,cell_4,3.407,0.319,7.316,153.592104
571,82,cell_5,3.488,0.321,7.316,153.592104
572,82,cell_6,3.505,0.322,7.316,153.592104
573,82,cell_average,3.499,0.3185,7.316,153.592104
574,83,cell_1,3.305,0.318,7.083,146.724345
575,83,cell_2,3.443,0.317,7.083,146.724345
576,83,cell_3,3.567,0.314,7.083,146.724345
577,83,cell_4,3.407,0.319,7.083,146.724345
578,83,cell_5,3.488,0.321,7.083,146.724345
579,83,cell_6,3.505,0.322,7.083,146.724345
580,83,cell_average,3.4525,0.3185,7.083,146.724345
581,84,cell_1,3.305,0.318,9.574,198.32541
582,84,cell_2,3.443,0.317,9.574,198.32541
583,84,cell_3,3.567,0.314,9.574,198.32541
584,84,cell_4,3.407,0.319,9.574,198.32541
585,84,cell_5,3.488,0.321,9.574,198.32541
586,84,cell_6,3.505,0.322,9.574,198.32541
587,84,cell_average,3.4525,0.3185,9.574,198.32541
588,85,cell_1,3.305,0.318,8.017,163.963684
589,85,cell_2,3.434,0.317,8.017,163.963684
590,85,cell_3,3.5300000000000002,0.314,8.017,163.963684
591,85,cell_4,3.378,0.319,8.017,163.963684
592,85,cell_5,3.438,0.321,8.017,163.963684
593,85,cell_6,3.367,0.322,8.017,163.963684
594,85,cell_average,3.408666666666667,0.3185,8.017,163.963684
595,86,cell_1,3.305,0.318,6.772,138.500944
596,86,cell_2,3.434,0.317,6.772,138.500944
597,86,cell_3,3.5300000000000002,0.314,6.772,138.500944
598,86,cell_4,3.378,0.319,6.772,138.500944
599,86,cell_5,3.438,0.321,6.772,138.500944
600,86,cell_6,3.367,0.322,6.772,138.500944
601,86,cell_average,3.408666666666667,0.3185,6.772,138.500944
602,87,cell_1,3.5460000000000003,0.318,7.083,147.37598100000002
603,87,cell_2,3.548,0.317,7.083,147.37598100000002
604,87,cell_3,3.5300000000000002,0.314,7.083,147.37598100000002
605,87,cell_4,3.378,0.319,7.083,147.37598100000002
606,87,cell_5,3.438,0.321,7.083,147.37598100000002
607,87,cell_6,3.367,0.322,7.083,147.37598100000002
608,87,cell_average,3.4678333333333335,0.3185,7.083,147.37598100000002
609,88,cell_1,3.5460000000000003,0.318,7.005,145.753035
610,88,cell_2,3.548,0.317,7.005,145.753035
611,88,cell_3,3.5300000000000002,0.314,7.005,145.753035
612,88,cell_4,3.378,0.319,7.005,145.753035
613,88,cell_5,3.438,0.321,7.005,145.753035
614,88,cell_6,3.367,0.322,7.005,145.753035
615,88,cell_average,3.4678333333333335,0.3185,7.005,145.753035
616,89,cell_1,3.5460000000000003,0.318,7.472,157.02408000000003
617,89,cell_2,3.552,0.317,7.472,157.02408000000003
618,89,cell_3,3.5420000000000003,0.314,7.472,157.02408000000003
619,89,cell_4,3.371,0.319,7.472,157.02408000000003
620,89,cell_5,3.492,0.321,7.472,157.02408000000003
621,89,cell_6,3.512,0.322,7.472,157.02408000000003
622,89,cell_average,3.5025,0.3185,7.472,157.02408000000003
623,90,cell_1,3.5460000000000003,0.318,9.963000000000001,209.37244500000003
624,90,cell_2,3.552,0.317,9.963000000000001,209.37244500000003
625,90,cell_3,3.5420000000000003,0.314,9.963000000000001,209.37244500000003
626,90,cell_4,3.371,0.319,9.963000000000001,209.37244500000003
627,90,cell_5,3.492,0.321,9.963000000000001,209.37244500000003
628,90,cell_6,3.512,0.322,9.963000000000001,209.37244500000003
629,90,cell_average,3.5025,0.3185,9.963000000000001,209.37244500000003
630,91,cell_1,3.527,0.318,6.694,140.500366
631,91,cell_2,3.545,0.317,6.694,140.500366
632,91,cell_3,3.5420000000000003,0.314,6.694,140.500366
633,91,cell_4,3.371,0.319,6.694,140.500366
634,91,cell_5,3.492,0.321,6.694,140.500366
635,91,cell_6,3.512,0.322,6.694,140.500366
636,91,cell_average,3.4981666666666666,0.3185,6.694,140.500366
637,92,cell_1,3.527,0.318,6.772,142.5506
638,92,cell_2,3.5620000000000003,0.317,6.772,142.5506
639,92,cell_3,3.556,0.314,6.772,142.5506
640,92,cell_4,3.4010000000000002,0.319,6.772,142.5506
641,92,cell_5,3.492,0.321,6.772,142.5506
642,92,cell_6,3.512,0.322,6.772,142.5506
643,92,cell_average,3.5083333333333333,0.3185,6.772,142.5506
644,93,cell_1,3.527,0.318,7.083,149.47254900000001
645,93,cell_2,3.5620000000000003,0.317,7.083,149.47254900000001
646,93,cell_3,3.5740000000000003,0.314,7.083,149.47254900000001
647,93,cell_4,3.4290000000000003,0.319,7.083,149.47254900000001
648,93,cell_5,3.505,0.321,7.083,149.47254900000001
649,93,cell_6,3.5060000000000002,0.322,7.083,149.47254900000001
650,93,cell_average,3.5171666666666668,0.3185,7.083,149.47254900000001
651,94,cell_1,3.545,0.318,7.239,152.656032
652,94,cell_2,3.529,0.317,7.239,152.656032
653,94,cell_3,3.5740000000000003,0.314,7.239,152.656032
654,94,cell_4,3.4290000000000003,0.319,7.239,152.656032
655,94,cell_5,3.505,0.321,7.239,152.656032
656,94,cell_6,3.5060000000000002,0.322,7.239,152.656032
657,94,cell_average,3.514666666666667,0.3185,7.239,152.656032
658,95,cell_1,3.545,0.318,8.251,173.997088
659,95,cell_2,3.529,0.317,8.251,173.997088
660,95,cell_3,3.5740000000000003,0.314,8.251,173.997088
661,95,cell_4,3.4290000000000003,0.319,8.251,173.997088
662,95,cell_5,3.505,0.321,8.251,173.997088
663,95,cell_6,3.5060000000000002,0.322,8.251,173.997088
664,95,cell_average,3.514666666666667,0.3185,8.251,173.997088
665,96,cell_1,3.545,0.318,6.9270000000000005,143.79066600000002
666,96,cell_2,3.525,0.317,6.9270000000000005,143.79066600000002
667,96,cell_3,3.5060000000000002,0.314,6.9270000000000005,143.79066600000002
668,96,cell_4,3.2880000000000003,0.319,6.9270000000000005,143.79066600000002
669,96,cell_5,3.434,0.321,6.9270000000000005,143.79066600000002
670,96,cell_6,3.46,0.322,6.9270000000000005,143.79066600000002
671,96,cell_average,3.459666666666667,0.3185,6.9270000000000005,143.79066600000002
672,97,cell_1,3.545,0.318,9.574,198.73709200000002
673,97,cell_2,3.525,0.317,9.574,198.73709200000002
674,97,cell_3,3.5060000000000002,0.314,9.574,198.73709200000002
675,97,cell_4,3.2880000000000003,0.319,9.574,198.73709200000002
676,97,cell_5,3.434,0.321,9.574,198.73709200000002
677,97,cell_6,3.46,0.322,9.574,198.73709200000002
678,97,cell_average,3.459666666666667,0.3185,9.574,198.73709200000002
679,98,cell_1,3.545,0.318,6.694,138.88041800000002
680,98,cell_2,3.5140000000000002,0.317,6.694,138.88041800000002
681,98,cell_3,3.5060000000000002,0.314,6.694,138.88041800000002
682,98,cell_4,3.2880000000000003,0.319,6.694,138.88041800000002
683,98,cell_5,3.434,0.321,6.694,138.88041800000002
684,98,cell_6,3.46,0.322,6.694,138.88041800000002
685,98,cell_average,3.4578333333333338,0.3185,6.694,138.88041800000002
686,99,cell_1,3.545,0.318,6.849,142.09620300000003
687,99,cell_2,3.5140000000000002,0.317,6.849,142.09620300000003
688,99,cell_3,3.5060000000000002,0.314,6.849,142.09620300000003
689,99,cell_4,3.2880000000000003,0.319,6.849,142.09620300000003
690,99,cell_5,3.434,0.321,6.849,142.09620300000003
691,99,cell_6,3.46,0.322,6.849,142.09620300000003
692,99,cell_average,3.4578333333333338,0.3185,6.849,142.09620300000003
693,100,cell_1,3.544,0.318,8.095,169.323115
694,100,cell_2,3.537,0.317,8.095,169.323115
695,100,cell_3,3.423,0.314,8.095,169.323115
696,100,cell_4,3.415,0.319,8.095,169.323115
697,100,cell_5,3.49,0.321,8.095,169.323115
698,100,cell_6,3.508,0.322,8.095,169.323115
699,100,cell_average,3.486166666666666,0.3185,8.095,169.323115
700,101,cell_1,3.544,0.318,8.095,169.323115
701,101,cell_2,3.537,0.317,8.095,169.323115
702,101,cell_3,3.423,0.314,8.095,169.323115
703,101,cell_4,3.415,0.319,8.095,169.323115
704,101,cell_5,3.49,0.321,8.095,169.323115
705,101,cell_6,3.508,0.322,8.095,169.323115
706,101,cell_average,3.486166666666666,0.3185,8.095,169.323115
707,102,cell_1,3.535,0.318,7.472,153.93067200000002
708,102,cell_2,3.37,0.317,7.472,153.93067200000002
709,102,cell_3,3.456,0.314,7.472,153.93067200000002
710,102,cell_4,3.2920000000000003,0.319,7.472,153.93067200000002
711,102,cell_5,3.466,0.321,7.472,153.93067200000002
712,102,cell_6,3.482,0.322,7.472,153.93067200000002
713,102,cell_average,3.4335,0.3185,7.472,153.93067200000002
714,103,cell_1,3.535,0.318,7.706,158.751306
715,103,cell_2,3.37,0.317,7.706,158.751306
716,103,cell_3,3.456,0.314,7.706,158.751306
717,103,cell_4,3.2920000000000003,0.319,7.706,158.751306
718,103,cell_5,3.466,0.321,7.706,158.751306
719,103,cell_6,3.482,0.322,7.706,158.751306
720,103,cell_average,3.4335,0.3185,7.706,158.751306
721,104,cell_1,3.545,0.318,7.316,153.957904
722,104,cell_2,3.547,0.317,7.316,153.957904
723,104,cell_3,3.551,0.314,7.316,153.957904
724,104,cell_4,3.398,0.319,7.316,153.957904
725,104,cell_5,3.501,0.321,7.316,153.957904
726,104,cell_6,3.5020000000000002,0.322,7.316,153.957904
727,104,cell_average,3.5073333333333334,0.3185,7.316,153.957904
728,105,cell_1,3.545,0.318,7.628,160.523632
729,105,cell_2,3.547,0.317,7.628,160.523632
730,105,cell_3,3.551,0.314,7.628,160.523632
731,105,cell_4,3.398,0.319,7.628,160.523632
732,105,cell_5,3.501,0.321,7.628,160.523632
733,105,cell_6,3.5020000000000002,0.322,7.628,160.523632
734,105,cell_average,3.5073333333333334,0.3185,7.628,160.523632
735,106,cell_1,3.428,0.318,9.185,190.32238500000005
736,106,cell_2,3.545,0.317,9.185,190.32238500000005
737,106,cell_3,3.551,0.314,9.185,190.32238500000005
738,106,cell_4,3.373,0.319,9.185,190.32238500000005
739,106,cell_5,3.375,0.321,9.185,190.32238500000005
740,106,cell_6,3.4490000000000003,0.322,9.185,190.32238500000005
741,106,cell_average,3.4535000000000005,0.3185,9.185,190.32238500000005
742,107,cell_1,3.428,0.318,8.64,179.02944000000005
743,107,cell_2,3.545,0.317,8.64,179.02944000000005
744,107,cell_3,3.551,0.314,8.64,179.02944000000005
745,107,cell_4,3.373,0.319,8.64,179.02944000000005
746,107,cell_5,3.375,0.321,8.64,179.02944000000005
747,107,cell_6,3.4490000000000003,0.322,8.64,179.02944000000005
748,107,cell_average,3.4535000000000005,0.3185,8.64,179.02944000000005
749,108,cell_1,3.541,0.318,9.73,202.85104000000004
750,108,cell_2,3.552,0.317,9.73,202.85104000000004
751,108,cell_3,3.5580000000000003,0.314,9.73,202.85104000000004
752,108,cell_4,3.373,0.319,9.73,202.85104000000004
753,108,cell_5,3.375,0.321,9.73,202.85104000000004
754,108,cell_6,3.4490000000000003,0.322,9.73,202.85104000000004
755,108,cell_average,3.4746666666666672,0.3185,9.73,202.85104000000004
756,109,cell_1,3.541,0.318,7.083,147.66638400000002
757,109,cell_2,3.552,0.317,7.083,147.66638400000002
758,109,cell_3,3.5580000000000003,0.314,7.083,147.66638400000002
759,109,cell_4,3.373,0.319,7.083,147.66638400000002
760,109,cell_5,3.375,0.321,7.083,147.66638400000002
761,109,cell_6,3.4490000000000003,0.322,7.083,147.66638400000002
762,109,cell_average,3.4746666666666672,0.3185,7.083,147.66638400000002
763,110,cell_1,3.541,0.318,6.849,141.97977
764,110,cell_2,3.552,0.317,6.849,141.97977
765,110,cell_3,3.5580000000000003,0.314,6.849,141.97977
766,110,cell_4,3.283,0.319,6.849,141.97977
767,110,cell_5,3.4090000000000003,0.321,6.849,141.97977
768,110,cell_6,3.387,0.322,6.849,141.97977
769,110,cell_average,3.455,0.3185,6.849,141.97977
770,111,cell_1,3.541,0.318,9.418000000000001,195.23514000000003
771,111,cell_2,3.552,0.317,9.418000000000001,195.23514000000003
772,111,cell_3,3.5580000000000003,0.314,9.418000000000001,195.23514000000003
773,111,cell_4,3.283,0.319,9.418000000000001,195.23514000000003
774,111,cell_5,3.4090000000000003,0.321,9.418000000000001,195.23514000000003
775,111,cell_6,3.387,0.322,9.418000000000001,195.23514000000003
776,111,cell_average,3.455,0.3185,9.418000000000001,195.23514000000003
777,112,cell_1,3.54,0.318,9.496,198.542368
778,112,cell_2,3.5460000000000003,0.317,9.496,198.542368
779,112,cell_3,3.553,0.314,9.496,198.542368
780,112,cell_4,3.396,0.319,9.496,198.542368
781,112,cell_5,3.486,0.321,9.496,198.542368
782,112,cell_6,3.387,0.322,9.496,198.542368
783,112,cell_average,3.484666666666667,0.3185,9.496,198.542368
784,113,cell_1,3.54,0.318,7.316,152.962928
785,113,cell_2,3.5460000000000003,0.317,7.316,152.962928
786,113,cell_3,3.553,0.314,7.316,152.962928
787,113,cell_4,3.396,0.319,7.316,152.962928
788,113,cell_5,3.486,0.321,7.316,152.962928
789,113,cell_6,3.387,0.322,7.316,152.962928
790,113,cell_average,3.484666666666667,0.3185,7.316,152.962928
791,114,cell_1,3.537,0.318,8.173,172.13972600000002
792,114,cell_2,3.556,0.317,8.173,172.13972600000002
793,114,cell_3,3.5620000000000003,0.314,8.173,172.13972600000002
794,114,cell_4,3.412,0.319,8.173,172.13972600000002
795,114,cell_5,3.489,0.321,8.173,172.13972600000002
796,114,cell_6,3.5060000000000002,0.322,8.173,172.13972600000002
797,114,cell_average,3.5103333333333335,0.3185,8.173,172.13972600000002
798,115,cell_1,3.537,0.318,7.239,152.467818
799,115,cell_2,3.556,0.317,7.239,152.467818
800,115,cell_3,3.5620000000000003,0.314,7.239,152.467818
801,115,cell_4,3.412,0.319,7.239,152.467818
802,115,cell_5,3.489,0.321,7.239,152.467818
803,115,cell_6,3.5060000000000002,0.322,7.239,152.467818
804,115,cell_average,3.5103333333333335,0.3185,7.239,152.467818
805,116,cell_1,3.536,0.318,6.772,142.25263199999998
806,116,cell_2,3.545,0.317,6.772,142.25263199999998
807,116,cell_3,3.5460000000000003,0.314,6.772,142.25263199999998
808,116,cell_4,3.399,0.319,6.772,142.25263199999998
809,116,cell_5,3.484,0.321,6.772,142.25263199999998
810,116,cell_6,3.496,0.322,6.772,142.25263199999998
811,116,cell_average,3.5009999999999994,0.3185,6.772,142.25263199999998
812,117,cell_1,3.536,0.318,6.849,143.870094
813,117,cell_2,3.545,0.317,6.849,143.870094
814,117,cell_3,3.5460000000000003,0.314,6.849,143.870094
815,117,cell_4,3.399,0.319,6.849,143.870094
816,117,cell_5,3.484,0.321,6.849,143.870094
817,117,cell_6,3.496,0.322,6.849,143.870094
818,117,cell_average,3.5009999999999994,0.3185,6.849,143.870094
819,118,cell_1,3.5500000000000003,0.318,7.316,153.957904
820,118,cell_2,3.553,0.317,7.316,153.957904
821,118,cell_3,3.557,0.314,7.316,153.957904
822,118,cell_4,3.396,0.319,7.316,153.957904
823,118,cell_5,3.489,0.321,7.316,153.957904
824,118,cell_6,3.499,0.322,7.316,153.957904
825,118,cell_average,3.5073333333333334,0.3185,7.316,153.957904
826,119,cell_1,3.5500000000000003,0.318,8.64,181.82016000000002
827,119,cell_2,3.553,0.317,8.64,181.82016000000002
828,119,cell_3,3.557,0.314,8.64,181.82016000000002
829,119,cell_4,3.396,0.319,8.64,181.82016000000002
830,119,cell_5,3.489,0.321,8.64,181.82016000000002
831,119,cell_6,3.499,0.322,8.64,181.82016000000002
832,119,cell_average,3.5073333333333334,0.3185,8.64,181.82016000000002
833,120,cell_1,3.535,0.318,7.472,155.850976
834,120,cell_2,3.5020000000000002,0.317,7.472,155.850976
835,120,cell_3,3.482,0.314,7.472,155.850976
836,120,cell_4,3.351,0.319,7.472,155.850976
837,120,cell_5,3.483,0.321,7.472,155.850976
838,120,cell_6,3.505,0.322,7.472,155.850976
839,120,cell_average,3.4763333333333333,0.3185,7.472,155.850976
840,121,cell_1,3.535,0.318,8.328,173.705424
841,121,cell_2,3.5020000000000002,0.317,8.328,173.705424
842,121,cell_3,3.482,0.314,8.328,173.705424
843,121,cell_4,3.351,0.319,8.328,173.705424
844,121,cell_5,3.483,0.321,8.328,173.705424
845,121,cell_6,3.505,0.322,8.328,173.705424
846,121,cell_average,3.4763333333333333,0.3185,8.328,173.705424
847,122,cell_1,3.478,0.318,9.029,188.44425900000002
848,122,cell_2,3.544,0.317,9.029,188.44425900000002
849,122,cell_3,3.5500000000000003,0.314,9.029,188.44425900000002
850,122,cell_4,3.368,0.319,9.029,188.44425900000002
851,122,cell_5,3.485,0.321,9.029,188.44425900000002
852,122,cell_6,3.446,0.322,9.029,188.44425900000002
853,122,cell_average,3.4785000000000004,0.3185,9.029,188.44425900000002
854,123,cell_1,3.478,0.318,7.316,152.692236
855,123,cell_2,3.544,0.317,7.316,152.692236
